SalesKey,OrderDate,CustomerKey,TerritoryRegion,OrderNumber,LineNumber,Quantity,Price
539,2021-12-03,27183,Germany,SO59399,2,1.0000,24.9900
480,2021-12-03,27183,Germany,SO59399,3,1.0000,2.2900
359,2021-12-04,14164,Germany,SO59407,1,1.0000,2294.9900
477,2021-12-04,14164,Germany,SO59407,2,1.0000,4.9900
478,2021-12-04,14164,Germany,SO59407,3,1.0000,9.9900
217,2021-12-04,14164,Germany,SO59407,4,1.0000,34.9900
357,2021-12-04,13406,Germany,SO59409,1,1.0000,2319.9900
478,2021-12-04,13406,Germany,SO59409,2,1.0000,9.9900
477,2021-12-04,13406,Germany,SO59409,3,1.0000,4.9900
217,2021-12-04,13406,Germany,SO59409,4,1.0000,34.9900
357,2021-12-04,14160,Germany,SO59410,1,1.0000,2319.9900
485,2021-12-04,14160,Germany,SO59410,2,1.0000,21.9800
222,2021-12-04,14160,Germany,SO59410,3,1.0000,34.9900
560,2021-12-04,26946,Germany,SO59456,1,1.0000,1214.8500
560,2021-12-04,19298,Germany,SO59457,1,1.0000,1214.8500
606,2021-12-04,22628,Germany,SO59477,1,1.0000,539.9900
477,2021-12-04,22628,Germany,SO59477,2,1.0000,4.9900
479,2021-12-04,22628,Germany,SO59477,3,1.0000,8.9900
482,2021-12-04,22628,Germany,SO59477,4,1.0000,8.9900
584,2021-12-04,22610,Germany,SO59478,1,1.0000,539.9900
214,2021-12-04,22610,Germany,SO59478,2,1.0000,34.9900
563,2021-12-04,25736,Germany,SO59481,1,1.0000,2384.0700
530,2021-12-04,25736,Germany,SO59481,2,1.0000,4.9900
541,2021-12-04,25736,Germany,SO59481,3,1.0000,28.9900
214,2021-12-04,25736,Germany,SO59481,4,1.0000,34.9900
363,2021-12-05,14775,Germany,SO59489,1,1.0000,2294.9900
537,2021-12-05,14775,Germany,SO59489,2,1.0000,35.0000
528,2021-12-05,14775,Germany,SO59489,3,1.0000,4.9900
485,2021-12-05,14775,Germany,SO59489,4,1.0000,21.9800
231,2021-12-05,14775,Germany,SO59489,5,1.0000,49.9900
538,2021-12-05,26821,Germany,SO59532,1,1.0000,21.4900
529,2021-12-05,26821,Germany,SO59532,2,1.0000,3.9900
480,2021-12-05,26821,Germany,SO59532,3,1.0000,2.2900
580,2021-12-06,17777,Germany,SO59589,1,1.0000,1700.9900
217,2021-12-06,17777,Germany,SO59589,2,1.0000,34.9900
538,2021-12-06,25300,Germany,SO59607,1,1.0000,21.4900
488,2021-12-06,25300,Germany,SO59607,2,1.0000,53.9900
363,2021-12-07,14198,Germany,SO59660,1,1.0000,2294.9900
480,2021-12-07,14198,Germany,SO59660,2,1.0000,2.2900
538,2021-12-07,24846,Germany,SO59676,1,1.0000,21.4900
480,2021-12-07,24846,Germany,SO59676,2,1.0000,2.2900
529,2021-12-07,22821,Germany,SO59679,1,1.0000,3.9900
222,2021-12-07,22821,Germany,SO59679,2,1.0000,34.9900
477,2021-12-07,13410,Germany,SO59684,1,1.0000,4.9900
478,2021-12-07,13410,Germany,SO59684,2,1.0000,9.9900
605,2021-12-07,22650,Germany,SO59703,1,1.0000,539.9900
214,2021-12-07,22650,Germany,SO59703,2,1.0000,34.9900
606,2021-12-07,22609,Germany,SO59704,1,1.0000,539.9900
479,2021-12-07,22609,Germany,SO59704,2,1.0000,8.9900
477,2021-12-07,22609,Germany,SO59704,3,1.0000,4.9900
487,2021-12-07,22609,Germany,SO59704,4,1.0000,54.9900
605,2021-12-07,12742,Germany,SO59705,1,1.0000,539.9900
479,2021-12-07,12742,Germany,SO59705,2,1.0000,8.9900
477,2021-12-07,12742,Germany,SO59705,3,1.0000,4.9900
484,2021-12-07,12742,Germany,SO59705,4,1.0000,7.9500
483,2021-12-07,12742,Germany,SO59705,5,1.0000,120.0000
575,2021-12-07,16821,Germany,SO59706,1,1.0000,2384.0700
479,2021-12-07,16821,Germany,SO59706,2,1.0000,8.9900
477,2021-12-07,16821,Germany,SO59706,3,1.0000,4.9900
217,2021-12-07,16821,Germany,SO59706,4,1.0000,34.9900
539,2021-12-08,19191,Germany,SO59738,1,1.0000,24.9900
231,2021-12-08,19191,Germany,SO59738,2,1.0000,49.9900
528,2021-12-08,17089,Germany,SO59739,1,1.0000,4.9900
535,2021-12-08,17089,Germany,SO59739,2,1.0000,24.9900
222,2021-12-08,17089,Germany,SO59739,3,1.0000,34.9900
536,2021-12-08,20583,Germany,SO59741,1,1.0000,29.9900
528,2021-12-08,20583,Germany,SO59741,2,1.0000,4.9900
214,2021-12-08,20583,Germany,SO59741,3,1.0000,34.9900
530,2021-12-08,12306,Germany,SO59743,1,1.0000,4.9900
214,2021-12-08,12306,Germany,SO59743,2,1.0000,34.9900
567,2021-12-08,28383,Germany,SO59750,1,1.0000,742.3500
567,2021-12-08,28400,Germany,SO59751,1,1.0000,742.3500
217,2021-12-08,28400,Germany,SO59751,2,1.0000,34.9900
485,2021-12-09,14835,Germany,SO59786,1,1.0000,21.9800
225,2021-12-09,14835,Germany,SO59786,2,1.0000,8.9900
228,2021-12-09,14835,Germany,SO59786,3,1.0000,49.9900
529,2021-12-09,24130,Germany,SO59791,1,1.0000,3.9900
225,2021-12-09,24130,Germany,SO59791,2,1.0000,8.9900
214,2021-12-09,24130,Germany,SO59791,3,1.0000,34.9900
579,2021-12-09,26948,Germany,SO59810,1,1.0000,1214.8500
490,2021-12-09,26948,Germany,SO59810,2,1.0000,53.9900
467,2021-12-09,26948,Germany,SO59810,3,1.0000,24.4900
361,2021-12-10,12266,Germany,SO59833,1,1.0000,2294.9900
217,2021-12-10,12266,Germany,SO59833,2,1.0000,34.9900
357,2021-12-10,14189,Germany,SO59834,1,1.0000,2319.9900
359,2021-12-10,14163,Germany,SO59835,1,1.0000,2294.9900
478,2021-12-10,14163,Germany,SO59835,2,1.0000,9.9900
353,2021-12-10,14161,Germany,SO59838,1,1.0000,2319.9900
478,2021-12-10,14161,Germany,SO59838,2,1.0000,9.9900
477,2021-12-10,14161,Germany,SO59838,3,1.0000,4.9900
217,2021-12-10,14161,Germany,SO59838,4,1.0000,34.9900
225,2021-12-10,14161,Germany,SO59838,5,1.0000,8.9900
363,2021-12-10,12232,Germany,SO59839,1,1.0000,2294.9900
478,2021-12-10,12232,Germany,SO59839,2,1.0000,9.9900
528,2021-12-10,17745,Germany,SO59859,1,1.0000,4.9900
535,2021-12-10,17745,Germany,SO59859,2,1.0000,24.9900
480,2021-12-10,17745,Germany,SO59859,3,1.0000,2.2900
536,2021-12-10,20132,Germany,SO59862,1,1.0000,29.9900
528,2021-12-10,20132,Germany,SO59862,2,1.0000,4.9900
222,2021-12-10,20132,Germany,SO59862,3,1.0000,34.9900
606,2021-12-10,12806,Germany,SO59900,1,1.0000,539.9900
355,2021-12-11,14425,Germany,SO59904,1,1.0000,2319.9900
477,2021-12-11,14425,Germany,SO59904,2,1.0000,4.9900
478,2021-12-11,14425,Germany,SO59904,3,1.0000,9.9900
359,2021-12-11,14162,Germany,SO59906,1,1.0000,2294.9900
467,2021-12-11,14162,Germany,SO59906,2,1.0000,24.4900
485,2021-12-11,14162,Germany,SO59906,3,1.0000,21.9800
528,2021-12-11,15636,Germany,SO59940,1,1.0000,4.9900
536,2021-12-11,15636,Germany,SO59940,2,1.0000,29.9900
214,2021-12-11,15636,Germany,SO59940,3,1.0000,34.9900
225,2021-12-11,15636,Germany,SO59940,4,1.0000,8.9900
535,2021-12-11,16463,Germany,SO59941,1,1.0000,24.9900
528,2021-12-11,16463,Germany,SO59941,2,1.0000,4.9900
485,2021-12-11,16463,Germany,SO59941,3,1.0000,21.9800
484,2021-12-11,16463,Germany,SO59941,4,1.0000,7.9500
529,2021-12-11,23942,Germany,SO59942,1,1.0000,3.9900
480,2021-12-11,23942,Germany,SO59942,2,1.0000,2.2900
528,2021-12-11,21519,Germany,SO59943,1,1.0000,4.9900
536,2021-12-11,21519,Germany,SO59943,2,1.0000,29.9900
214,2021-12-11,21519,Germany,SO59943,3,1.0000,34.9900
477,2021-12-11,21838,Germany,SO59944,1,1.0000,4.9900
538,2021-12-11,26857,Germany,SO59946,1,1.0000,21.4900
529,2021-12-11,27157,Germany,SO59948,1,1.0000,3.9900
538,2021-12-11,27157,Germany,SO59948,2,1.0000,21.4900
217,2021-12-11,27157,Germany,SO59948,3,1.0000,34.9900
382,2021-12-11,27761,Germany,SO59974,1,1.0000,1120.4900
222,2021-12-11,27761,Germany,SO59974,2,1.0000,34.9900
574,2021-12-11,15675,Germany,SO59979,1,1.0000,2384.0700
214,2021-12-11,15675,Germany,SO59979,2,1.0000,34.9900
225,2021-12-11,15675,Germany,SO59979,3,1.0000,8.9900
355,2021-12-12,13606,Germany,SO59987,1,1.0000,2319.9900
478,2021-12-12,13606,Germany,SO59987,2,1.0000,9.9900
477,2021-12-12,13606,Germany,SO59987,3,1.0000,4.9900
380,2021-12-12,28876,Germany,SO59994,1,1.0000,2443.3500
540,2021-12-12,28876,Germany,SO59994,2,1.0000,32.6000
528,2021-12-12,16284,Germany,SO60010,1,1.0000,4.9900
480,2021-12-12,16284,Germany,SO60010,2,1.0000,2.2900
528,2021-12-12,17791,Germany,SO60011,1,1.0000,4.9900
535,2021-12-12,17791,Germany,SO60011,2,1.0000,24.9900
217,2021-12-12,17791,Germany,SO60011,3,1.0000,34.9900
586,2021-12-12,20860,Germany,SO60021,1,1.0000,742.3500
214,2021-12-12,20860,Germany,SO60021,2,1.0000,34.9900
569,2021-12-12,28421,Germany,SO60022,1,1.0000,742.3500
541,2021-12-12,28421,Germany,SO60022,2,1.0000,28.9900
530,2021-12-12,28421,Germany,SO60022,3,1.0000,4.9900
386,2021-12-12,20829,Germany,SO60037,1,1.0000,1120.4900
225,2021-12-12,20829,Germany,SO60037,2,1.0000,8.9900
234,2021-12-12,20829,Germany,SO60037,3,1.0000,49.9900
605,2021-12-12,22638,Germany,SO60038,1,1.0000,539.9900
481,2021-12-12,22638,Germany,SO60038,2,1.0000,8.9900
355,2021-12-13,13822,Germany,SO60046,1,1.0000,2319.9900
478,2021-12-13,13822,Germany,SO60046,2,1.0000,9.9900
477,2021-12-13,13822,Germany,SO60046,3,1.0000,4.9900
217,2021-12-13,13822,Germany,SO60046,4,1.0000,34.9900
580,2021-12-13,17796,Germany,SO60057,1,1.0000,1700.9900
479,2021-12-13,17796,Germany,SO60057,2,1.0000,8.9900
477,2021-12-13,17796,Germany,SO60057,3,1.0000,4.9900
467,2021-12-13,17796,Germany,SO60057,4,1.0000,24.4900
528,2021-12-13,16037,Germany,SO60076,1,1.0000,4.9900
214,2021-12-13,16037,Germany,SO60076,2,1.0000,34.9900
536,2021-12-13,20563,Germany,SO60079,1,1.0000,29.9900
528,2021-12-13,20563,Germany,SO60079,2,1.0000,4.9900
538,2021-12-13,26393,Germany,SO60080,1,1.0000,21.4900
477,2021-12-13,22516,Germany,SO60081,1,1.0000,4.9900
530,2021-12-13,25322,Germany,SO60082,1,1.0000,4.9900
480,2021-12-13,25322,Germany,SO60082,2,1.0000,2.2900
530,2021-12-13,13682,Germany,SO60087,1,1.0000,4.9900
480,2021-12-13,13682,Germany,SO60087,2,1.0000,2.2900
484,2021-12-13,13682,Germany,SO60087,3,1.0000,7.9500
572,2021-12-13,28434,Germany,SO60100,1,1.0000,742.3500
481,2021-12-13,28434,Germany,SO60100,2,1.0000,8.9900
584,2021-12-13,22607,Germany,SO60121,1,1.0000,539.9900
538,2021-12-13,22607,Germany,SO60121,2,1.0000,21.4900
529,2021-12-13,22607,Germany,SO60121,3,1.0000,3.9900
214,2021-12-13,22607,Germany,SO60121,4,1.0000,34.9900
225,2021-12-13,22607,Germany,SO60121,5,1.0000,8.9900
359,2021-12-14,14171,Germany,SO60123,1,1.0000,2294.9900
537,2021-12-14,14171,Germany,SO60123,2,1.0000,35.0000
528,2021-12-14,14171,Germany,SO60123,3,1.0000,4.9900
471,2021-12-14,14171,Germany,SO60123,4,1.0000,63.5000
359,2021-12-14,12230,Germany,SO60124,1,1.0000,2294.9900
485,2021-12-14,12230,Germany,SO60124,2,1.0000,21.9800
217,2021-12-14,12230,Germany,SO60124,3,1.0000,34.9900
529,2021-12-15,23979,Germany,SO60218,1,1.0000,3.9900
480,2021-12-15,23979,Germany,SO60218,2,1.0000,2.2900
538,2021-12-15,25680,Germany,SO60220,1,1.0000,21.4900
529,2021-12-15,25680,Germany,SO60220,2,1.0000,3.9900
480,2021-12-15,25680,Germany,SO60220,3,1.0000,2.2900
530,2021-12-15,14526,Germany,SO60222,1,1.0000,4.9900
463,2021-12-15,14526,Germany,SO60222,2,1.0000,24.4900
572,2021-12-15,20861,Germany,SO60235,1,1.0000,742.3500
541,2021-12-15,20861,Germany,SO60235,2,1.0000,28.9900
530,2021-12-15,20861,Germany,SO60235,3,1.0000,4.9900
480,2021-12-15,20861,Germany,SO60235,4,1.0000,2.2900
577,2021-12-15,19196,Germany,SO60236,1,1.0000,1214.8500
490,2021-12-15,19196,Germany,SO60236,2,1.0000,53.9900
463,2021-12-15,19196,Germany,SO60236,3,1.0000,24.4900
363,2021-12-16,14426,Germany,SO60249,1,1.0000,2294.9900
528,2021-12-16,14426,Germany,SO60249,2,1.0000,4.9900
537,2021-12-16,14426,Germany,SO60249,3,1.0000,35.0000
485,2021-12-16,14426,Germany,SO60249,4,1.0000,21.9800
596,2021-12-16,22666,Germany,SO60259,1,1.0000,539.9900
214,2021-12-16,22666,Germany,SO60259,2,1.0000,34.9900
589,2021-12-16,20923,Germany,SO60263,1,1.0000,769.4900
478,2021-12-16,20923,Germany,SO60263,2,1.0000,9.9900
217,2021-12-16,20923,Germany,SO60263,3,1.0000,34.9900
528,2021-12-16,17802,Germany,SO60280,1,1.0000,4.9900
535,2021-12-16,17802,Germany,SO60280,2,1.0000,24.9900
485,2021-12-16,17802,Germany,SO60280,3,1.0000,21.9800
214,2021-12-16,17802,Germany,SO60280,4,1.0000,34.9900
572,2021-12-16,28382,Germany,SO60294,1,1.0000,742.3500
217,2021-12-16,28382,Germany,SO60294,2,1.0000,34.9900
225,2021-12-16,28382,Germany,SO60294,3,1.0000,8.9900
357,2021-12-17,14207,Germany,SO60318,1,1.0000,2319.9900
225,2021-12-17,14207,Germany,SO60318,2,1.0000,8.9900
214,2021-12-17,14207,Germany,SO60318,3,1.0000,34.9900
598,2021-12-17,14978,Germany,SO60334,1,1.0000,539.9900
485,2021-12-17,14978,Germany,SO60334,2,1.0000,21.9800
477,2021-12-17,14978,Germany,SO60334,3,1.0000,4.9900
478,2021-12-17,14978,Germany,SO60334,4,1.0000,9.9900
488,2021-12-17,14978,Germany,SO60334,5,1.0000,53.9900
477,2021-12-17,21010,Germany,SO60352,1,1.0000,4.9900
528,2021-12-17,20916,Germany,SO60353,1,1.0000,4.9900
536,2021-12-17,20916,Germany,SO60353,2,1.0000,29.9900
222,2021-12-17,20916,Germany,SO60353,3,1.0000,34.9900
231,2021-12-17,20916,Germany,SO60353,4,1.0000,49.9900
580,2021-12-18,17784,Germany,SO60391,1,1.0000,1700.9900
225,2021-12-18,17784,Germany,SO60391,2,1.0000,8.9900
529,2021-12-18,20064,Germany,SO60409,1,1.0000,3.9900
214,2021-12-18,20064,Germany,SO60409,2,1.0000,34.9900
567,2021-12-18,28388,Germany,SO60423,1,1.0000,742.3500
225,2021-12-18,28388,Germany,SO60423,2,1.0000,8.9900
578,2021-12-18,19197,Germany,SO60424,1,1.0000,1214.8500
214,2021-12-18,19197,Germany,SO60424,2,1.0000,34.9900
560,2021-12-18,26954,Germany,SO60425,1,1.0000,1214.8500
225,2021-12-18,26954,Germany,SO60425,2,1.0000,8.9900
386,2021-12-18,20831,Germany,SO60446,1,1.0000,1120.4900
217,2021-12-18,20831,Germany,SO60446,2,1.0000,34.9900
231,2021-12-18,20831,Germany,SO60446,3,1.0000,49.9900
463,2021-12-18,20831,Germany,SO60446,4,1.0000,24.4900
605,2021-12-18,22652,Germany,SO60448,1,1.0000,539.9900
479,2021-12-18,22652,Germany,SO60448,2,1.0000,8.9900
477,2021-12-18,22652,Germany,SO60448,3,1.0000,4.9900
485,2021-12-19,14825,Germany,SO60484,1,1.0000,21.9800
477,2021-12-19,14825,Germany,SO60484,2,1.0000,4.9900
478,2021-12-19,14825,Germany,SO60484,3,1.0000,9.9900
463,2021-12-19,14825,Germany,SO60484,4,1.0000,24.4900
606,2021-12-19,22615,Germany,SO60515,1,1.0000,539.9900
361,2021-12-20,14774,Germany,SO60520,1,1.0000,2294.9900
581,2021-12-20,25443,Germany,SO60529,1,1.0000,1700.9900
231,2021-12-20,25443,Germany,SO60529,2,1.0000,49.9900
595,2021-12-20,14990,Germany,SO60530,1,1.0000,564.9900
485,2021-12-20,14990,Germany,SO60530,2,1.0000,21.9800
484,2021-12-20,14990,Germany,SO60530,3,1.0000,7.9500
541,2021-12-20,20729,Germany,SO60542,1,1.0000,28.9900
530,2021-12-20,20729,Germany,SO60542,2,1.0000,4.9900
222,2021-12-20,20729,Germany,SO60542,3,1.0000,34.9900
225,2021-12-20,20729,Germany,SO60542,4,1.0000,8.9900
580,2021-12-21,25323,Germany,SO60571,1,1.0000,1700.9900
477,2021-12-21,25323,Germany,SO60571,2,1.0000,4.9900
479,2021-12-21,25323,Germany,SO60571,3,1.0000,8.9900
596,2021-12-21,23622,Germany,SO60573,1,1.0000,539.9900
535,2021-12-21,23622,Germany,SO60573,2,1.0000,24.9900
528,2021-12-21,23622,Germany,SO60573,3,1.0000,4.9900
480,2021-12-21,23622,Germany,SO60573,4,1.0000,2.2900
590,2021-12-21,13842,Germany,SO60574,1,1.0000,769.4900
485,2021-12-21,13842,Germany,SO60574,2,1.0000,21.9800
214,2021-12-21,13842,Germany,SO60574,3,1.0000,34.9900
535,2021-12-21,16556,Germany,SO60596,1,1.0000,24.9900
528,2021-12-21,16556,Germany,SO60596,2,1.0000,4.9900
485,2021-12-21,16556,Germany,SO60596,3,1.0000,21.9800
214,2021-12-21,16556,Germany,SO60596,4,1.0000,34.9900
538,2021-12-21,25145,Germany,SO60597,1,1.0000,21.4900
480,2021-12-21,25145,Germany,SO60597,2,1.0000,2.2900
563,2021-12-21,16196,Germany,SO60624,1,1.0000,2384.0700
477,2021-12-21,16196,Germany,SO60624,2,1.0000,4.9900
479,2021-12-21,16196,Germany,SO60624,3,1.0000,8.9900
491,2021-12-21,16196,Germany,SO60624,4,1.0000,53.9900
359,2021-12-22,12231,Germany,SO60634,1,1.0000,2294.9900
478,2021-12-22,12231,Germany,SO60634,2,1.0000,9.9900
583,2021-12-22,17789,Germany,SO60649,1,1.0000,1700.9900
490,2021-12-22,17789,Germany,SO60649,2,1.0000,53.9900
485,2021-12-22,14805,Germany,SO60664,1,1.0000,21.9800
487,2021-12-22,14805,Germany,SO60664,2,1.0000,54.9900
463,2021-12-22,14805,Germany,SO60664,3,1.0000,24.4900
529,2021-12-22,17935,Germany,SO60667,1,1.0000,3.9900
539,2021-12-22,17935,Germany,SO60667,2,1.0000,24.9900
214,2021-12-22,17935,Germany,SO60667,3,1.0000,34.9900
530,2021-12-22,12799,Germany,SO60670,1,1.0000,4.9900
217,2021-12-22,12799,Germany,SO60670,2,1.0000,34.9900
231,2021-12-22,12278,Germany,SO60678,1,1.0000,49.9900
530,2021-12-23,13566,Germany,SO60725,1,1.0000,4.9900
225,2021-12-23,13566,Germany,SO60725,2,1.0000,8.9900
489,2021-12-23,11407,Germany,SO60728,1,1.0000,53.9900
579,2021-12-23,18626,Germany,SO60739,1,1.0000,1214.8500
228,2021-12-23,18626,Germany,SO60739,2,1.0000,49.9900
463,2021-12-23,18626,Germany,SO60739,3,1.0000,24.4900
577,2021-12-23,19311,Germany,SO60740,1,1.0000,1214.8500
214,2021-12-23,19311,Germany,SO60740,2,1.0000,34.9900
605,2021-12-23,22644,Germany,SO60757,1,1.0000,539.9900
473,2021-12-23,22644,Germany,SO60757,2,1.0000,63.5000
573,2021-12-23,25734,Germany,SO60760,1,1.0000,2384.0700
363,2021-12-24,14713,Germany,SO60765,1,1.0000,2294.9900
478,2021-12-24,14713,Germany,SO60765,2,1.0000,9.9900
583,2021-12-24,25307,Germany,SO60774,1,1.0000,1700.9900
237,2021-12-24,25307,Germany,SO60774,2,1.0000,49.9900
225,2021-12-24,25307,Germany,SO60774,3,1.0000,8.9900
587,2021-12-24,13836,Germany,SO60776,1,1.0000,769.4900
536,2021-12-24,13836,Germany,SO60776,2,1.0000,29.9900
480,2021-12-24,13836,Germany,SO60776,3,1.0000,2.2900
477,2021-12-24,22310,Germany,SO60798,1,1.0000,4.9900
217,2021-12-24,22310,Germany,SO60798,2,1.0000,34.9900
488,2021-12-24,22310,Germany,SO60798,3,1.0000,53.9900
529,2021-12-24,23601,Germany,SO60799,1,1.0000,3.9900
480,2021-12-24,23601,Germany,SO60799,2,1.0000,2.2900
477,2021-12-24,22507,Germany,SO60801,1,1.0000,4.9900
217,2021-12-24,22507,Germany,SO60801,2,1.0000,34.9900
225,2021-12-24,22507,Germany,SO60801,3,1.0000,8.9900
529,2021-12-24,24547,Germany,SO60802,1,1.0000,3.9900
214,2021-12-24,24547,Germany,SO60802,2,1.0000,34.9900
541,2021-12-24,26419,Germany,SO60803,1,1.0000,28.9900
530,2021-12-24,26419,Germany,SO60803,2,1.0000,4.9900
541,2021-12-24,29424,Germany,SO60804,1,1.0000,28.9900
530,2021-12-24,29424,Germany,SO60804,2,1.0000,4.9900
530,2021-12-24,27941,Germany,SO60805,1,1.0000,4.9900
480,2021-12-24,27941,Germany,SO60805,2,1.0000,2.2900
484,2021-12-24,27941,Germany,SO60805,3,1.0000,7.9500
234,2021-12-24,12377,Germany,SO60809,1,1.0000,49.9900
579,2021-12-24,26961,Germany,SO60814,1,1.0000,1214.8500
491,2021-12-24,26961,Germany,SO60814,2,1.0000,53.9900
388,2021-12-24,27775,Germany,SO60827,1,1.0000,1120.4900
575,2021-12-24,16826,Germany,SO60830,1,1.0000,2384.0700
477,2021-12-24,16826,Germany,SO60830,2,1.0000,4.9900
479,2021-12-24,16826,Germany,SO60830,3,1.0000,8.9900
225,2021-12-24,16826,Germany,SO60830,4,1.0000,8.9900
214,2021-12-24,16826,Germany,SO60830,5,1.0000,34.9900
573,2021-12-24,25738,Germany,SO60831,1,1.0000,2384.0700
477,2021-12-24,25738,Germany,SO60831,2,1.0000,4.9900
479,2021-12-24,25738,Germany,SO60831,3,1.0000,8.9900
353,2021-12-25,13265,Germany,SO60838,1,1.0000,2319.9900
478,2021-12-25,13265,Germany,SO60838,2,1.0000,9.9900
477,2021-12-25,13265,Germany,SO60838,3,1.0000,4.9900
222,2021-12-25,13265,Germany,SO60838,4,1.0000,34.9900
477,2021-12-25,22384,Germany,SO60866,1,1.0000,4.9900
214,2021-12-25,22384,Germany,SO60866,2,1.0000,34.9900
585,2021-12-25,28472,Germany,SO60878,1,1.0000,742.3500
484,2021-12-25,28472,Germany,SO60878,2,1.0000,7.9500
384,2021-12-25,20830,Germany,SO60891,1,1.0000,1120.4900
489,2021-12-25,20830,Germany,SO60891,2,1.0000,53.9900
225,2021-12-25,20830,Germany,SO60891,3,1.0000,8.9900
606,2021-12-25,22627,Germany,SO60892,1,1.0000,539.9900
479,2021-12-25,22627,Germany,SO60892,2,1.0000,8.9900
477,2021-12-25,22627,Germany,SO60892,3,1.0000,4.9900
222,2021-12-25,22627,Germany,SO60892,4,1.0000,34.9900
357,2021-12-26,13607,Germany,SO60895,1,1.0000,2319.9900
480,2021-12-26,13607,Germany,SO60895,2,1.0000,2.2900
580,2021-12-26,11423,Germany,SO60899,1,1.0000,1700.9900
539,2021-12-26,11423,Germany,SO60899,2,1.0000,24.9900
529,2021-12-26,11423,Germany,SO60899,3,1.0000,3.9900
487,2021-12-26,11423,Germany,SO60899,4,1.0000,54.9900
217,2021-12-26,11423,Germany,SO60899,5,1.0000,34.9900
589,2021-12-26,14139,Germany,SO60900,1,1.0000,769.4900
231,2021-12-26,14139,Germany,SO60900,2,1.0000,49.9900
477,2021-12-26,21131,Germany,SO60915,1,1.0000,4.9900
214,2021-12-26,21131,Germany,SO60915,2,1.0000,34.9900
217,2021-12-26,11562,Germany,SO60924,1,1.0000,34.9900
228,2021-12-26,11562,Germany,SO60924,2,1.0000,49.9900
390,2021-12-26,20828,Germany,SO60950,1,1.0000,1120.4900
222,2021-12-26,20828,Germany,SO60950,2,1.0000,34.9900
386,2021-12-26,20808,Germany,SO60952,1,1.0000,1120.4900
214,2021-12-26,20808,Germany,SO60952,2,1.0000,34.9900
357,2021-12-27,13580,Germany,SO60958,1,1.0000,2319.9900
214,2021-12-27,13580,Germany,SO60958,2,1.0000,34.9900
378,2021-12-27,27952,Germany,SO60969,1,1.0000,2443.3500
529,2021-12-27,27952,Germany,SO60969,2,1.0000,3.9900
540,2021-12-27,27952,Germany,SO60969,3,1.0000,32.6000
363,2021-12-27,14939,Germany,SO60971,1,1.0000,2294.9900
528,2021-12-27,14939,Germany,SO60971,2,1.0000,4.9900
537,2021-12-27,14939,Germany,SO60971,3,1.0000,35.0000
222,2021-12-27,14939,Germany,SO60971,4,1.0000,34.9900
535,2021-12-27,17804,Germany,SO60992,1,1.0000,24.9900
528,2021-12-27,17804,Germany,SO60992,2,1.0000,4.9900
225,2021-12-27,17804,Germany,SO60992,3,1.0000,8.9900
214,2021-12-27,17804,Germany,SO60992,4,1.0000,34.9900
477,2021-12-27,21661,Germany,SO60994,1,1.0000,4.9900
491,2021-12-27,21661,Germany,SO60994,2,1.0000,53.9900
528,2021-12-27,19449,Germany,SO60996,1,1.0000,4.9900
536,2021-12-27,19449,Germany,SO60996,2,1.0000,29.9900
480,2021-12-27,19449,Germany,SO60996,3,1.0000,2.2900
484,2021-12-27,19449,Germany,SO60996,4,1.0000,7.9500
529,2021-12-27,24875,Germany,SO60997,1,1.0000,3.9900
538,2021-12-27,24875,Germany,SO60997,2,1.0000,21.4900
480,2021-12-27,24875,Germany,SO60997,3,1.0000,2.2900
575,2021-12-27,16824,Germany,SO61028,1,1.0000,2384.0700
479,2021-12-27,16824,Germany,SO61028,2,1.0000,8.9900
355,2021-12-28,14181,Germany,SO61035,1,1.0000,2319.9900
477,2021-12-28,21128,Germany,SO61063,1,1.0000,4.9900
536,2021-12-28,20924,Germany,SO61067,1,1.0000,29.9900
528,2021-12-28,20924,Germany,SO61067,2,1.0000,4.9900
222,2021-12-28,20924,Germany,SO61067,3,1.0000,34.9900
541,2021-12-28,28454,Germany,SO61070,1,1.0000,28.9900
530,2021-12-28,28454,Germany,SO61070,2,1.0000,4.9900
487,2021-12-28,28454,Germany,SO61070,3,1.0000,54.9900
604,2021-12-28,22623,Germany,SO61092,1,1.0000,539.9900
477,2021-12-28,22623,Germany,SO61092,2,1.0000,4.9900
479,2021-12-28,22623,Germany,SO61092,3,1.0000,8.9900
580,2021-12-29,17847,Germany,SO61110,1,1.0000,1700.9900
374,2021-12-29,23926,Germany,SO61112,1,1.0000,2443.3500
589,2021-12-29,14137,Germany,SO61113,1,1.0000,769.4900
231,2021-12-29,14137,Germany,SO61113,2,1.0000,49.9900
528,2021-12-29,15459,Germany,SO61134,1,1.0000,4.9900
485,2021-12-29,15459,Germany,SO61134,2,1.0000,21.9800
484,2021-12-29,15459,Germany,SO61134,3,1.0000,7.9500
539,2021-12-29,17857,Germany,SO61135,1,1.0000,24.9900
528,2021-12-29,12498,Germany,SO61137,1,1.0000,4.9900
537,2021-12-29,12498,Germany,SO61137,2,1.0000,35.0000
594,2021-12-30,15050,Germany,SO61277,1,1.0000,564.9900
490,2021-12-30,15050,Germany,SO61277,2,1.0000,53.9900
225,2021-12-30,15050,Germany,SO61277,3,1.0000,8.9900
485,2021-12-30,14996,Germany,SO61296,1,1.0000,21.9800
